DIRECTORIO,NOMBRE_LOCALIDAD,NOMBRE_ESTRATO,NVCBP4,NVCBP14A,NVCBP14D,NVCBP14E,NVCBP14G,NVCBP15A,NVCBP15C,NVCBP15F,NVCBP15G,NVCBP16A3,NVCBP16A4,NPCKP17,NPCKP18,NPCKP23,NPCKP44A,NPCKPN62A,NPCKPN62B,NPCKP64A,NPCKP64E,NHCCP3,NHCCP6,NHCCP7,NHCCP8_1,NHCCP8_2,NHCCP8_3,NHCCP8_6,NHCCP8_7,NHCCP8_8,NHCCP8_9,NHCCP9,NHCCP11,NHCCP11A,NHCCP12,NHCCP41,NHCCP41A,NHCCP47A,NHCCP47B,NHCLP2A,NHCLP2B,NHCLP2C,NHCLP2E,NHCLP4,NHCLP5,NHCLP8AB,NHCLP8AE,NHCLP10,NHCLP11,NHCLP29_1A,NHCLP29_1C,NHCLP29_1E,NHCLP29_1F,NPCHP4
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,1.0,1,1.0,1,1,2,2,2,2,1,1,,,3,2,,,,,3.0
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,1.0,1,1.0,1,1,2,2,2,2,1,1,,,3,2,,,,,4.0
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,3.0,2,,1,2,2,2,2,2,1,1,,,3,2,,,,,3.0
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,3.0,2,,1,2,2,2,2,2,1,1,,,3,2,,,,,4.0
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,3.0,2,,1,2,2,2,2,2,1,1,,,3,2,,,,,3.0
327396.0,Usme,Gran Yomasa,2,1,2,2,2,2,1,2,2,2,2,1.0,1.0,900000.0,10.0,2.0,900000.0,2,2,1.0,1976.0,900000.0,,,,,,,,900000.0,2,,3.0,2,,1,2,2,2,2,2,1,1,,,3,2,,,,,4.0
327424.0,Usme,Gran Yomasa,2,2,2,2,2,1,2,2,2,1,1,2.0,1.0,2000000.0,6.0,1.0,2000000.0,2,2,2.0,2010.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,1,2,2,2,2,1,1,,,3,2,,,,,6.0
327432.0,Engativá,Las Ferias,1,1,2,1,2,2,1,2,1,1,2,1.0,1.0,99.0,1.0,2.0,99.0,2,2,1.0,99.0,99.0,,,,,,,,99.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,9.0
327447.0,Antonio Nariño,Ciudad Jardín,2,2,2,2,2,2,1,1,1,2,2,1.0,1.0,98.0,1.0,1.0,98.0,2,1,1.0,1900.0,98.0,,,,,,,,98.0,2,,1.0,2,,1,2,2,2,2,2,1,2,,,2,2,,,,,9.0
327450.0,Kennedy,KENNEDY: Castilla + Bavaria,1,1,2,2,1,2,1,2,2,2,2,1.0,1.0,3000000.0,1.0,1.0,3000000.0,2,2,1.0,2007.0,3000000.0,,,,,,,,3000000.0,2,,3.0,1,1.0,2,2,1,2,2,2,2,3,,,2,2,,,1.0,,13.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1020000.0,7.0,1.0,1020000.0,2,1,1.0,1960.0,1020000.0,,,,,,,,1020000.0,2,,4.0,2,,1,1,2,2,2,2,2,2,,,2,2,,,,,4.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1020000.0,7.0,1.0,1020000.0,2,1,1.0,1960.0,1020000.0,,,,,,,,1020000.0,2,,4.0,2,,1,1,2,2,2,2,2,2,,,2,2,,,,,5.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1020000.0,7.0,1.0,1020000.0,2,1,1.0,1960.0,1020000.0,,,,,,,,1020000.0,2,,4.0,2,,1,1,2,2,2,2,1,3,,,2,1,,,1.0,,4.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1020000.0,7.0,1.0,1020000.0,2,1,1.0,1960.0,1020000.0,,,,,,,,1020000.0,2,,4.0,2,,1,1,2,2,2,2,1,3,,,2,1,,,1.0,,5.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1100000.0,2.0,2.0,1100000.0,2,2,1.0,1960.0,1100000.0,,,,,,,,1100000.0,2,,4.0,2,,1,1,2,2,2,2,2,2,,,2,2,,,,,4.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1100000.0,2.0,2.0,1100000.0,2,2,1.0,1960.0,1100000.0,,,,,,,,1100000.0,2,,4.0,2,,1,1,2,2,2,2,2,2,,,2,2,,,,,5.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1100000.0,2.0,2.0,1100000.0,2,2,1.0,1960.0,1100000.0,,,,,,,,1100000.0,2,,4.0,2,,1,1,2,2,2,2,1,3,,,2,1,,,1.0,,4.0
327493.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,1,1,1,2,1,1,1.0,1.0,1100000.0,2.0,2.0,1100000.0,2,2,1.0,1960.0,1100000.0,,,,,,,,1100000.0,2,,4.0,2,,1,1,2,2,2,2,1,3,,,2,1,,,1.0,,5.0
327537.0,Tunjuelito,Tunjuelito,2,1,2,1,1,1,1,1,1,2,2,1.0,2.0,908526.0,7.0,1.0,908526.0,2,2,2.0,1940.0,908526.0,,,,,,,,908526.0,2,,1.0,1,1.0,1,2,1,2,2,2,1,2,,,2,1,,,,,5.0
327547.0,Kennedy,Kennedy Central,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,1375000.0,1.0,2.0,1375000.0,2,2,1.0,1992.0,1375000.0,,,,,,,,1375000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,8.0
327563.0,Kennedy,Kennedy Central,1,2,2,2,1,2,2,2,2,2,2,2.0,1.0,2800000.0,1.0,1.0,2800000.0,2,1,1.0,2013.0,2800000.0,,,,,,,,2800000.0,1,1.0,,1,2.0,1,2,2,2,2,2,1,3,,,3,2,,,1.0,,9.0
327572.0,Kennedy,Calandaima,1,2,2,2,1,2,1,2,1,1,1,1.0,1.0,1100000.0,7.0,2.0,1100000.0,2,2,1.0,2000.0,1100000.0,,,,,,,,1100000.0,2,,1.0,2,,2,1,1,2,2,2,1,1,,,2,2,,,,1.0,7.0
327626.0,Ciudad Bolívar,Jerusalén,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,1100000.0,7.0,2.0,1100000.0,1,1,1.0,2006.0,1100000.0,,,,,,,,1100000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,1,1.0,,,,5.0
327630.0,Engativá,Bolivia,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,7000000.0,7.0,1.0,7000000.0,2,2,1.0,2009.0,7000000.0,,,,,,,,7000000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,1.0,,,,9.0
327632.0,Engativá,Bolivia,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3300000.0,1.0,1.0,3300000.0,2,2,1.0,2006.0,3300000.0,,,,,,,,3300000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,3,2,,,,,13.0
327635.0,Engativá,Bolivia,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1600000.0,7.0,2.0,1600000.0,2,1,1.0,2000.0,1600000.0,,,,,,,,1600000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,6.0
327641.0,Engativá,Bolivia,1,2,2,2,2,1,2,2,2,2,2,1.0,1.0,3300000.0,6.0,2.0,3300000.0,2,2,1.0,2011.0,3300000.0,,,,,,,,3300000.0,2,,3.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,
327647.0,Puente Aranda,San Rafael,1,2,2,2,2,1,1,2,2,2,2,1.0,1.0,6000000.0,7.0,1.0,6000000.0,2,2,2.0,1991.0,6000000.0,,,,,,,,6000000.0,1,1.0,,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,6.0
327682.0,Kennedy,Patio Bonito,2,2,2,2,1,2,1,2,2,1,2,2.0,1.0,3019000.0,7.0,1.0,3019000.0,2,2,1.0,1980.0,3019000.0,,,,,,,,3019000.0,1,1.0,,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,9.0
327709.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,1,2,1,2,2,1,2,2,2.0,1.0,10000000.0,1.0,2.0,10000000.0,2,2,1.0,2016.0,10000000.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,10000000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
327724.0,Tunjuelito,Venecia,2,2,2,2,2,2,1,1,1,1,1,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,1.0,1975.0,1200000.0,,,,,,,,1200000.0,1,1.0,,2,,1,2,2,2,2,2,1,1,,,2,2,,,,,6.0
327761.0,Engativá,Las Ferias,1,1,2,1,2,1,1,2,2,1,1,1.0,1.0,11846838.0,1.0,2.0,11846838.0,2,2,1.0,99.0,11846838.0,,,,,,,,11846838.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,11.0
327764.0,Engativá,Las Ferias,1,1,2,1,2,1,1,2,1,1,1,1.0,2.0,1300000.0,11.0,2.0,1300000.0,2,2,1.0,99.0,1300000.0,,,,,,,,1300000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,3,2,,,,,3.0
327777.0,Ciudad Bolívar,Jerusalén,2,2,2,2,1,1,1,1,2,2,2,3.0,2.0,908000.0,2.0,2.0,908000.0,1,1,1.0,2000.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,1,2,2,2,2,2,2,1,,,1,1,1.0,1.0,,,3.0
327780.0,Fontibón,Zona Franca,1,2,2,2,2,2,1,2,1,2,2,1.0,1.0,2500000.0,1.0,2.0,2500000.0,2,2,1.0,2007.0,2500000.0,,,,,,,,2500000.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
327809.0,San Cristóbal,Sosiego,2,2,2,2,1,1,1,2,2,9,9,1.0,1.0,998000.0,1.0,2.0,998000.0,2,2,2.0,1990.0,998000.0,,,,,,,,998000.0,1,1.0,,2,,1,1,2,2,2,2,1,1,,,2,1,,,,,6.0
327817.0,Kennedy,Patio Bonito,2,2,2,2,2,1,1,2,2,2,2,1.0,1.0,908000.0,7.0,2.0,908000.0,2,2,1.0,1997.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,1,,,1.0,,6.0
327819.0,Kennedy,Calandaima,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,908000.0,7.0,2.0,908000.0,2,2,1.0,2004.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,1,2,2,2,2,2,1,3,,,1,1,,,1.0,,7.0
327825.0,Suba,Suba,1,2,2,2,2,1,2,2,2,1,1,1.0,1.0,3000000.0,1.0,2.0,3000000.0,2,2,1.0,2001.0,3000000.0,,,,,,,,3000000.0,2,,3.0,1,1.0,2,2,2,2,2,1,1,1,,,2,2,,,,,11.0
327829.0,Suba,Suba,1,2,2,2,2,2,2,2,2,1,1,1.0,1.0,1140000.0,7.0,2.0,1140000.0,2,1,1.0,2001.0,1140000.0,,,,,,,,1140000.0,1,1.0,,2,,1,2,1,2,2,2,1,1,,,1,2,,,1.0,,4.0
327869.0,Usme,La Flora,2,2,2,2,1,2,1,1,1,2,2,1.0,1.0,908526.0,2.0,2.0,908526.0,2,1,1.0,1999.0,908526.0,,,,,,,,908526.0,2,,1.0,2,,1,2,2,2,2,2,1,1,,,2,1,,,1.0,,4.0
327886.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,2,2,2,2,1,2,2,2,1,1.0,1.0,99.0,1.0,2.0,99.0,2,2,1.0,1998.0,99.0,,,,,,,,99.0,1,1.0,,1,1.0,2,2,2,2,2,2,1,2,,,3,2,,,,,15.0
327908.0,Kennedy,Calandaima,1,2,2,1,1,1,1,1,1,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,2.0,2001.0,1200000.0,,,,,,,,1200000.0,2,,3.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,,,5.0
327909.0,Kennedy,Calandaima,1,2,1,2,2,2,1,2,1,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,1,2.0,2001.0,1200000.0,,,,,,,,1200000.0,2,,3.0,2,,1,2,2,2,2,2,3,2,,,2,2,,,,,5.0
327911.0,Kennedy,Calandaima,1,2,2,2,1,2,1,2,1,2,2,2.0,1.0,1300000.0,7.0,2.0,1300000.0,2,2,1.0,2001.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,1,2,2,2,2,2,2,1,,,2,1,,,,,6.0
327924.0,Puente Aranda,San Rafael,2,1,2,1,2,1,2,2,2,2,1,1.0,1.0,3500000.0,7.0,2.0,3500000.0,2,1,2.0,1980.0,3500000.0,,,,,,,,3500000.0,1,2.0,,1,1.0,1,1,1,2,2,2,2,1,,,3,2,,,1.0,,
327925.0,Suba,El Rincón,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1300000.0,11.0,2.0,1300000.0,2,1,1.0,1972.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,2,1,2,2,2,2,1,1,,,3,2,,,,,5.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,2,1,2,2,2,2,3,3,,,2,2,,,,,3.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,2,1,2,2,2,2,3,3,,,2,2,,,,,6.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,2,1,2,2,2,2,1,3,,,2,2,,,,,3.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,3.0,2,,2,1,2,2,2,2,1,3,,,2,2,,,,,6.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,3,3,,,2,2,,,,,3.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,3,3,,,2,2,,,,,6.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,3,,,2,2,,,,,3.0
327942.0,San Cristóbal,Sosiego,2,2,2,1,2,2,2,2,2,2,2,1.0,1.0,1300000.0,7.0,2.0,1300000.0,2,1,1.0,1957.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,3,,,2,2,,,,,6.0
327948.0,San Cristóbal,Sosiego,2,1,2,2,2,1,2,2,2,2,2,2.0,1.0,2863000.0,1.0,2.0,2863000.0,2,2,1.0,1990.0,2863000.0,,,,,,,,2863000.0,2,,1.0,2,,1,1,2,2,2,2,1,1,,,2,2,,,,,
327950.0,San Cristóbal,Sosiego,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3200000.0,7.0,1.0,3200000.0,2,2,1.0,1988.0,3200000.0,,,,,,,,3200000.0,2,,1.0,2,,2,1,2,2,2,2,1,1,,,3,2,,1.0,1.0,,13.0
327951.0,San Cristóbal,20 de Julio,2,2,2,2,2,1,2,2,2,1,1,1.0,1.0,98.0,7.0,2.0,98.0,2,1,1.0,2020.0,98.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,98.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,2,,,,,9.0
327963.0,San Cristóbal,Sosiego,2,2,2,2,2,2,2,2,1,1,1,1.0,1.0,2500000.0,7.0,2.0,2500000.0,2,1,1.0,1999.0,2500000.0,,,,,,,,2500000.0,2,,1.0,2,,2,1,2,2,2,2,2,2,,,2,2,,,,,5.0
327985.0,Ciudad Bolívar,San Francisco,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1100000.0,4.0,2.0,1100000.0,2,2,1.0,1988.0,1100000.0,,,,,,,,1100000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,1.0,,4.0
327995.0,Rafael Uribe Uribe,Diana Turbay,2,2,2,2,2,2,1,2,2,2,2,1.0,1.0,908000.0,7.0,2.0,908000.0,2,2,2.0,1980.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,1,1,2,2,2,2,1,1,,,3,2,,,,,5.0
328017.0,Kennedy,Calandaima,1,2,2,2,2,2,1,2,2,1,1,1.0,1.0,1100000.0,7.0,2.0,1100000.0,2,2,1.0,2003.0,1100000.0,,,,,,,,1100000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,5.0
328049.0,Ciudad Bolívar,Jerusalén,2,2,1,1,2,1,1,1,2,2,2,1.0,1.0,1500000.0,2.0,2.0,1500000.0,1,1,2.0,2008.0,1500000.0,,,,,,,,1500000.0,1,1.0,,2,,2,1,2,2,2,2,1,1,,,1,2,,,1.0,,5.0
328090.0,Fontibón,Ciudad Salitre Occidental,1,2,1,1,2,1,1,2,1,2,2,1.0,1.0,7000000.0,1.0,1.0,7000000.0,2,2,2.0,2008.0,7000000.0,,,,,,,,7000000.0,1,1.0,,1,4.0,2,1,2,2,2,2,1,2,,,2,2,1.0,,,,9.0
328103.0,Kennedy,KENNEDY: Castilla + Bavaria,1,2,2,2,2,2,2,2,1,2,2,2.0,1.0,6200000.0,7.0,1.0,6200000.0,2,2,1.0,2011.0,6200000.0,,,,,,,,6200000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
328120.0,Kennedy,Patio Bonito,2,2,2,2,2,1,1,2,2,1,1,1.0,2.0,120000.0,7.0,1.0,120000.0,2,2,1.0,99.0,120000.0,,,,,,,,120000.0,2,,1.0,2,,2,1,2,2,2,2,1,1,,,2,1,,,1.0,,3.0
328178.0,Rafael Uribe Uribe,Diana Turbay,2,2,2,2,1,1,1,1,2,2,2,1.0,2.0,200000.0,2.0,2.0,200000.0,2,1,1.0,1991.0,200000.0,,,,,,,,200000.0,2,,1.0,2,,1,1,1,2,2,2,1,3,,,2,2,,,1.0,,3.0
328180.0,Rafael Uribe Uribe,Diana Turbay,2,2,2,2,1,1,1,1,2,2,2,1.0,2.0,600000.0,2.0,2.0,600000.0,1,1,1.0,1996.0,600000.0,,,,,,,,600000.0,2,,1.0,2,,1,1,2,2,2,2,1,3,,,1,1,,,,,5.0
328183.0,Rafael Uribe Uribe,Diana Turbay,2,2,2,2,2,1,1,2,1,1,1,1.0,1.0,908000.0,7.0,2.0,908000.0,2,1,2.0,99.0,908000.0,,,,,,,,908000.0,2,,1.0,2,,1,2,2,2,2,2,1,1,,,2,2,,,1.0,,5.0
328194.0,Usme,Gran Yomasa,2,2,2,1,2,1,1,1,1,2,2,1.0,1.0,1200000.0,7.0,2.0,1200000.0,2,2,1.0,1997.0,1200000.0,,,,,,,,1200000.0,2,,1.0,2,,2,2,2,2,2,2,1,1,,,3,2,,,,,4.0
328220.0,Kennedy,Calandaima,1,2,2,1,2,1,1,2,2,1,1,1.0,1.0,1700000.0,7.0,2.0,1700000.0,1,1,1.0,2002.0,1700000.0,,,,,,,,1700000.0,2,,1.0,2,,2,2,2,2,2,2,2,3,,,2,1,,,1.0,,6.0
328222.0,Kennedy,Gran Britalia,2,2,2,2,2,1,1,2,2,1,1,1.0,2.0,900000.0,4.0,1.0,900000.0,2,1,1.0,2007.0,900000.0,,,,,,,,900000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,5.0
328226.0,Usme,La Flora,2,2,2,2,1,2,1,1,1,2,2,1.0,2.0,1000000.0,9.0,2.0,1000000.0,2,1,1.0,2006.0,1000000.0,,,,,,,,1000000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,1,,,1.0,,4.0
328241.0,Fontibón,Ciudad Salitre Occidental,1,2,1,2,2,2,1,2,1,1,1,1.0,1.0,4500000.0,1.0,1.0,4500000.0,2,2,2.0,2007.0,4500000.0,,,,,,,,4500000.0,2,,1.0,1,1.0,2,2,2,2,2,2,1,1,,,3,2,,,,,13.0
328248.0,Suba,Suba,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,1200000.0,4.0,2.0,1200000.0,2,1,1.0,1985.0,1200000.0,,,,,,,,1200000.0,2,,3.0,2,,2,2,2,2,2,2,1,2,,,2,2,,,1.0,,3.0
328258.0,Kennedy,Calandaima,1,2,2,2,2,2,2,2,2,2,2,1.0,2.0,400000.0,7.0,2.0,400000.0,2,1,1.0,2003.0,400000.0,,,,,,,,400000.0,1,1.0,,2,,2,1,1,2,2,2,1,1,,,2,2,,,1.0,,6.0
328259.0,Kennedy,Calandaima,1,2,2,2,2,2,1,2,1,2,2,1.0,1.0,1500000.0,7.0,2.0,1500000.0,2,1,1.0,2002.0,1500000.0,,,,,,,,1500000.0,2,,3.0,1,1.0,2,2,2,2,2,2,1,2,,,2,1,,,,,9.0
328269.0,San Cristóbal,Sosiego,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,3100000.0,7.0,1.0,3100000.0,2,1,1.0,99.0,3100000.0,,,,,,,,3100000.0,2,,1.0,1,1.0,2,2,1,2,2,2,2,1,,,2,2,,,1.0,,6.0
328334.0,Suba,SUBA: La Academia + Guaymaral + San José de Bavaria,1,2,1,2,1,2,1,2,2,9,9,1.0,1.0,2300000.0,1.0,1.0,2300000.0,1,1,1.0,2006.0,2300000.0,,,,,,,,2300000.0,1,2.0,,2,,2,1,2,2,2,1,1,1,,,2,2,,,,,11.0
328354.0,Kennedy,Calandaima,2,2,2,2,2,2,1,2,2,1,1,1.0,1.0,2000000.0,7.0,2.0,2000000.0,2,2,1.0,2010.0,2000000.0,,,,,,,,2000000.0,2,,1.0,2,,2,1,2,2,2,2,1,2,,,2,2,,1.0,,,
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1300000.0,1.0,2.0,1300000.0,2,2,1.0,1995.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,1,2,2,2,2,2,3,3,,,2,1,1.0,,,,11.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1300000.0,1.0,2.0,1300000.0,2,2,1.0,1995.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,1,2,2,2,2,2,3,3,,,2,1,1.0,,,,5.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1300000.0,1.0,2.0,1300000.0,2,2,1.0,1995.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,1,,,,,11.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1300000.0,1.0,2.0,1300000.0,2,2,1.0,1995.0,1300000.0,,,,,,,,1300000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,1,,,,,5.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1950000.0,7.0,2.0,1950000.0,2,1,1.0,1995.0,1950000.0,,,,,,,,1950000.0,2,,1.0,1,1.0,1,2,2,2,2,2,3,3,,,2,1,1.0,,,,11.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1950000.0,7.0,2.0,1950000.0,2,1,1.0,1995.0,1950000.0,,,,,,,,1950000.0,2,,1.0,1,1.0,1,2,2,2,2,2,3,3,,,2,1,1.0,,,,5.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1950000.0,7.0,2.0,1950000.0,2,1,1.0,1995.0,1950000.0,,,,,,,,1950000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,1,,,,,11.0
328370.0,Suba,Tibabuyes,2,2,2,2,2,1,2,2,2,2,2,1.0,1.0,1950000.0,7.0,2.0,1950000.0,2,1,1.0,1995.0,1950000.0,,,,,,,,1950000.0,2,,1.0,1,1.0,1,2,2,2,2,2,1,1,,,2,1,,,,,5.0
328391.0,Santa Fe,Las Cruces,1,2,2,2,2,2,2,2,2,2,2,1.0,1.0,2500000.0,7.0,2.0,2500000.0,2,2,1.0,2002.0,2500000.0,,,,,,,,2500000.0,2,,1.0,2,,2,2,2,2,2,2,2,2,,,2,2,,,,,9.0
328397.0,Usme,La Flora,2,2,2,2,1,2,1,2,2,2,2,1.0,1.0,908526.0,7.0,2.0,908526.0,2,2,1.0,1993.0,908526.0,,,,,,,,908526.0,2,,3.0,2,,2,1,2,2,2,1,2,1,,,2,2,,,,,4.0
328418.0,Usme,La Flora,2,2,2,2,2,2,2,2,2,2,2,1.0,1.0,940000.0,4.0,2.0,940000.0,2,2,1.0,2017.0,940000.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,940000.0,2,,1.0,2,,2,2,1,2,2,2,1,1,,,2,2,,,,,1.0
328428.0,Engativá,Bolivia,1,2,2,2,2,2,1,2,2,2,2,1.0,1.0,8500000.0,1.0,1.0,8500000.0,2,2,2.0,1997.0,8500000.0,,,,,,,,8500000.0,2,,4.0,1,1.0,2,2,2,2,2,2,1,1,,,2,2,,,,,9.0
328434.0,Puente Aranda,San Rafael,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,1800000.0,7.0,2.0,1800000.0,2,1,2.0,1950.0,1800000.0,,,,,,,,1800000.0,2,,6.0,2,,2,2,2,2,2,2,1,1,,,2,2,,,,,7.0
328439.0,Barrios Unidos,Los Alcázares,2,1,2,2,2,1,1,2,2,2,2,1.0,1.0,2500000.0,1.0,2.0,2500000.0,1,1,1.0,1984.0,2500000.0,,,,,,,,2500000.0,1,2.0,,1,1.0,1,1,2,2,2,2,2,2,,,2,2,,,,,11.0
